date,station,aqi,split,roll_mean_aqi_7,roll_mean_aqi_30,roll_std_aqi_7,roll_trend_aqi_7,roll_trend_aqi_30,roll_aqi_momentum,roll_episode_flag,roll_mean_pm25_7,roll_mean_pm10_7,roll_std_pm25_7,lag_aqi_1,lag_aqi_7,lag_aqi_14,lag_aqi_30,lag_pm25_1,lag_pm25_7,lag_pm10_1,lag_co_1,lag_no2_1,lag_temperature_1,lag_wind_speed_1,pm25,pm10,co,no2,o3,so2,nh3,temperature,humidity,wind_speed,pressure,sin_month,cos_month,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,season_Winter,season_Monsoon,season_Summer,season_Spring,year,quarter,is_weekend,is_covid_lockdown,is_diwali,is_stubble_burning,aqi_saturated,station_encoded,station_season_mean_winter,interact_pm25_humidity,interact_pm25_pm10_ratio,interact_co_pm25,interact_pm10_wind_accum,interact_temp_o3,interact_lag_aqi1_winter,interact_wind_speed_sq,interact_pm25_stubble
2016-03-08,noida_sector_62,394.0,train,400.4285714285714,419.1666666666667,26.68868138904073,-2.857142857142857,-1.4582869855394882,-1.7619,1,239.3857142857143,384.0,42.97105337982111,414.0,421.0,471.0,444.0,272.3,182.4,379.1,3.26,68.2,12.6,4.6,242.5,378.9,2.86,61.7,24.5,11.4,20.4,16.4,63.8,5.3,1024.9,1.0,0.0,0.920659,0.390368,0.781831,0.62349,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,154.715,0.64,693.55,60.1429,4.018,0.0,28.09,0.0
2016-03-09,noida_sector_62,397.0,train,396.57142857142856,417.5,25.125399783599963,-0.6071428571428571,-1.4493882091212458,-7.9048,1,247.97142857142856,373.6142857142857,34.9413658522253,394.0,388.0,384.0,474.0,242.5,234.5,378.9,2.86,61.7,16.4,5.3,246.1,417.8,3.32,71.0,19.9,14.8,28.1,20.4,68.8,4.6,1023.8,1.0,0.0,0.927238,0.374474,0.974928,-0.222521,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,169.3168,0.589,817.052,74.6071,4.0596,0.0,21.16,0.0
2016-03-10,noida_sector_62,393.0,train,397.8571428571428,414.9333333333333,24.842360136324995,-1.7857142857142858,-1.1919911012235815,3.8095,1,249.6285714285714,376.1428571428572,34.467845609384845,397.0,423.0,428.0,448.0,246.1,285.3,417.8,3.32,71.0,20.4,4.6,241.9,376.1,3.0,69.4,29.5,11.9,25.3,18.1,66.7,8.8,1025.2,1.0,0.0,0.933542,0.358468,0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,161.3473,0.6432,725.7,38.3776,5.3395,0.0,77.44,0.0
2016-03-11,noida_sector_62,402.0,train,393.57142857142856,413.1,22.23253728852653,1.2857142857142858,-1.1054505005561734,1.0952,1,243.42857142857144,365.6714285714285,30.676794393901748,393.0,375.0,425.0,414.0,241.9,218.6,376.1,3.0,69.4,18.1,8.8,254.3,387.5,3.17,63.5,29.8,16.8,32.7,20.3,71.8,8.5,1024.9,1.0,0.0,0.93957,0.342357,-0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,182.5874,0.6563,806.131,40.7895,6.0494,0.0,72.25,0.0
2016-03-12,noida_sector_62,353.0,train,397.4285714285714,412.7,20.767419538443527,-0.4642857142857143,-1.170856507230256,-0.0952,1,248.52857142857144,375.6428571428572,28.76935373423816,402.0,424.0,391.0,472.0,254.3,287.0,387.5,3.17,63.5,20.3,8.5,189.7,320.8,3.22,62.0,23.6,13.1,30.7,16.7,68.8,5.5,1022.4,1.0,0.0,0.94532,0.326144,-0.974928,-0.222521,0,0,0,1,2016,1,1,0,0,0,0,1,389.2033,130.5136,0.5913,610.834,49.3538,3.9412,0.0,30.25,0.0
2016-03-13,noida_sector_62,379.0,train,387.2857142857143,408.73333333333335,22.859821271642325,-1.4285714285714286,-1.1470522803114571,-4.619,1,234.6285714285714,373.3428571428572,30.53504621936984,353.0,358.0,406.0,384.0,189.7,195.6,320.8,3.22,62.0,16.7,5.5,223.8,409.9,2.98,56.5,38.3,15.0,28.3,16.4,69.0,7.6,1023.5,1.0,0.0,0.95079,0.309835,-0.781831,0.62349,0,0,0,1,2016,1,1,0,0,0,0,1,389.2033,154.422,0.546,666.924,47.6628,6.2812,0.0,57.76,0.0
2016-03-14,noida_sector_62,401.0,train,390.2857142857143,408.56666666666666,19.50824001727049,-6.5,-1.5094549499443828,-12.2857,1,238.65714285714284,381.4428571428571,26.060049702105257,379.0,414.0,430.0,414.0,223.8,272.3,409.9,2.98,56.5,16.4,7.6,251.5,376.1,3.16,53.0,32.8,14.5,26.7,17.2,66.6,9.1,1020.3,1.0,0.0,0.955979,0.293434,0.0,1.0,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,167.499,0.6687,794.74,37.2376,5.6416,0.0,82.81,0.0
2016-03-15,noida_sector_62,376.0,train,388.4285714285714,408.1333333333333,17.376777058832985,-1.9642857142857144,-1.520800889877642,-10.7619,1,235.68571428571428,381.0142857142858,22.53163913044869,401.0,394.0,421.0,386.0,251.5,242.5,376.1,3.16,53.0,17.2,9.1,219.2,397.0,2.9,67.6,18.4,14.5,28.0,16.8,70.6,5.1,1024.2,1.0,0.0,0.960885,0.276946,0.781831,0.62349,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,154.7552,0.5521,635.68,65.082,3.0912,0.0,26.01,0.0
2016-03-16,noida_sector_62,371.0,train,385.8571428571428,407.8,17.742872479097766,-2.5,-1.880756395995551,-0.5238,1,232.3571428571429,383.6,23.07176175492878,376.0,397.0,388.0,401.0,219.2,246.1,397.0,2.9,67.6,16.8,5.1,212.8,309.1,2.93,70.3,40.4,13.4,29.6,22.9,76.1,4.1,1020.2,1.0,0.0,0.965507,0.260376,0.974928,-0.222521,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,161.9408,0.6885,623.504,60.6078,9.2516,0.0,16.81,0.0
2016-03-17,noida_sector_62,347.0,train,382.1428571428572,406.8,17.742872479097674,-2.5,-2.165072302558398,0.5238,1,227.6,368.07142857142856,23.19856317389798,371.0,393.0,423.0,496.0,212.8,241.9,309.1,2.93,70.3,22.9,4.1,181.5,324.4,3.15,56.6,49.6,11.5,34.5,19.2,66.1,7.6,1021.5,1.0,0.0,0.969843,0.24373,0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,119.9715,0.5595,571.725,37.7209,9.5232,0.0,57.76,0.0
2016-03-18,noida_sector_62,359.0,train,375.57142857142856,401.8333333333333,21.227789513254557,-4.714285714285714,-1.935706340378198,-10.9048,1,218.97142857142856,360.6857142857143,27.774671572358518,347.0,402.0,375.0,433.0,181.5,254.3,324.4,3.15,56.6,19.2,7.6,197.2,352.4,2.84,61.0,34.3,12.1,28.0,19.4,68.3,11.1,1023.2,1.0,0.0,0.973892,0.227011,-0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,134.6876,0.5596,560.048,29.124,6.6542,0.0,123.21,0.0
2016-03-19,noida_sector_62,360.0,train,369.4285714285714,399.3666666666667,18.329003817784752,-2.7142857142857144,-1.9971078976640717,-10.4286,1,210.8142857142857,355.6714285714285,23.76520064936877,359.0,353.0,424.0,383.0,197.2,189.7,352.4,2.84,61.0,19.4,11.1,198.8,322.0,3.3,67.0,34.9,12.5,28.8,19.0,66.8,8.2,1022.4,1.0,0.0,0.977653,0.210225,-0.974928,-0.222521,0,0,0,1,2016,1,1,0,0,0,0,1,389.2033,132.7984,0.6174,656.04,35.0,6.631,0.0,67.24,0.0
2016-03-20,noida_sector_62,398.0,train,370.4285714285714,398.6,17.453339153842037,-6.071428571428571,-2.3639599555061177,-15.0952,1,212.1142857142857,355.8428571428571,22.639966767601308,360.0,379.0,358.0,400.0,198.8,223.8,322.0,3.3,67.0,19.0,8.2,247.5,354.6,3.15,64.9,47.0,14.5,31.1,17.0,73.6,6.9,1021.0,1.0,0.0,0.981125,0.193376,-0.781831,0.62349,0,0,0,1,2016,1,1,0,0,0,0,1,389.2033,182.16,0.698,779.625,44.8861,7.99,0.0,47.61,0.0
2016-03-21,noida_sector_62,371.0,train,373.1428571428572,398.53333333333336,20.26021200471952,-1.8928571428571428,-2.35817575083426,-0.8095,1,215.5,347.9428571428572,26.1749243870286,398.0,401.0,414.0,455.0,247.5,251.5,354.6,3.15,64.9,17.0,6.9,212.7,346.6,3.31,62.8,27.0,13.3,24.1,21.0,64.5,1.9,1021.3,1.0,0.0,0.984306,0.176471,0.0,1.0,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,137.1915,0.6137,704.037,119.5172,5.67,0.0,3.61,0.0
2016-03-22,noida_sector_62,351.0,train,368.8571428571428,395.73333333333335,16.139274781605803,1.8571428571428568,-2.146384872080089,7.4762,1,209.95714285714288,343.7285714285714,20.84681087863368,371.0,376.0,394.0,418.0,212.7,219.2,346.6,3.31,62.8,21.0,1.9,186.3,294.4,2.9,64.6,30.1,14.9,27.6,18.0,74.0,6.0,1019.8,1.0,0.0,0.987196,0.159513,0.781831,0.62349,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,137.862,0.6328,540.27,42.0571,5.418,0.0,36.0,0.0
2016-03-23,noida_sector_62,383.0,train,365.2857142857143,393.5,17.036375648537415,0.9642857142857144,-2.2814238042269186,8.0476,1,205.25714285714284,329.07142857142856,22.08746681890399,351.0,371.0,397.0,415.0,186.3,212.8,294.4,2.9,64.6,18.0,6.0,229.1,279.5,2.85,70.1,37.9,13.6,30.3,18.9,63.9,3.3,1021.6,1.0,0.0,0.989794,0.142508,0.974928,-0.222521,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,146.3949,0.8197,652.935,65.0,7.1631,0.0,10.89,0.0
2016-03-24,noida_sector_62,374.0,train,367.0,392.4333333333333,18.266545011759927,3.678571428571429,-2.200889877641825,1.3333,1,207.58571428571432,324.8428571428572,23.80745181460538,383.0,347.0,393.0,471.0,229.1,181.5,279.5,2.85,70.1,18.9,3.3,216.5,298.1,3.17,60.4,45.4,12.6,36.3,24.9,69.3,7.7,1020.3,1.0,0.0,0.992099,0.125461,0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,150.0345,0.7263,686.305,34.2644,11.3046,0.0,59.29,0.0
2016-03-25,noida_sector_62,397.0,train,370.8571428571428,389.2,16.05644804461783,1.5714285714285714,-1.7779755283648495,-1.5238,1,212.58571428571432,321.0857142857143,20.91557860952991,374.0,359.0,402.0,384.0,216.5,197.2,298.1,3.17,60.4,24.9,7.7,246.9,380.7,3.13,59.0,50.0,16.0,25.6,18.1,67.7,5.8,1017.9,1.0,0.0,0.99411,0.108377,-0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,167.1513,0.6485,772.797,55.9853,9.05,0.0,33.64,0.0
2016-03-26,noida_sector_62,357.0,train,376.2857142857143,389.6333333333333,17.717357644546052,2.6785714285714284,-1.7635150166852058,8.381,1,219.68571428571428,325.12857142857143,23.13960735560194,397.0,360.0,353.0,428.0,246.9,198.8,380.7,3.13,59.0,18.1,5.8,195.1,347.6,3.07,61.8,37.5,13.4,27.4,21.6,64.3,8.7,1018.9,1.0,0.0,0.995827,0.091261,-0.974928,-0.222521,0,0,0,1,2016,1,1,0,0,0,0,1,389.2033,125.4493,0.5613,598.957,35.8351,8.1,0.0,75.69,0.0
2016-03-27,noida_sector_62,392.0,train,375.8571428571428,387.26666666666665,18.20648759305821,-1.7142857142857142,-1.7094549499443827,0.1429,1,219.15714285714287,328.7857142857143,23.7309121290394,357.0,398.0,379.0,425.0,195.1,247.5,347.6,3.07,61.8,21.6,8.7,240.6,276.0,2.96,57.1,32.4,17.8,28.4,17.3,66.3,3.7,1017.2,1.0,0.0,0.99725,0.074117,-0.781831,0.62349,0,0,0,1,2016,1,1,0,0,0,0,1,389.2033,159.5178,0.8717,712.176,58.7234,5.6052,0.0,13.69,0.0
2016-03-28,noida_sector_62,366.0,train,375.0,386.1666666666667,17.09775813764263,3.1785714285714284,-1.4186874304783093,7.0,1,218.17142857142855,317.5571428571429,22.46706584356413,392.0,371.0,401.0,391.0,240.6,212.7,276.0,2.96,57.1,17.3,3.7,206.1,335.2,2.61,63.1,28.4,16.3,26.4,20.0,65.9,6.7,1019.4,1.0,0.0,0.998377,0.056952,0.0,1.0,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,135.8199,0.6149,537.921,43.5325,5.68,0.0,44.89,0.0
2016-03-29,noida_sector_62,373.0,train,374.2857142857143,385.3333333333333,17.394580436774532,1.6428571428571428,-1.5154616240266965,-2.619,1,217.22857142857143,315.92857142857144,22.869828325089056,366.0,351.0,376.0,406.0,206.1,186.3,335.2,2.61,63.1,20.0,6.7,215.1,319.6,2.64,58.1,46.5,18.5,28.5,20.9,74.3,11.2,1016.2,1.0,0.0,0.999209,0.03977,0.781831,0.62349,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,159.8193,0.673,567.864,26.1967,9.7185,0.0,125.44,0.0
2016-03-30,noida_sector_62,342.0,train,377.4285714285714,384.23333333333335,14.175767384955734,-1.8214285714285716,-1.4525027808676307,-0.4286,1,221.3428571428572,319.52857142857147,18.56357159805704,373.0,383.0,371.0,430.0,215.1,229.1,319.6,2.64,58.1,20.9,11.2,174.8,270.5,3.18,62.2,43.4,15.2,20.6,21.1,62.9,9.2,1017.9,1.0,0.0,0.999745,0.022576,0.974928,-0.222521,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,109.9492,0.6462,555.864,26.5196,9.1574,0.0,84.64,0.0
2016-03-31,noida_sector_62,373.0,train,371.57142857142856,381.3,19.103726886457757,-4.821428571428571,-1.4093437152391546,-11.2381,1,213.58571428571423,318.2428571428572,25.00829386233212,342.0,374.0,347.0,421.0,174.8,216.5,270.5,3.18,62.2,21.1,9.2,216.0,381.7,2.34,65.2,38.8,13.3,32.3,21.8,69.9,5.5,1019.3,1.0,0.0,0.999986,0.005376,0.433884,-0.900969,0,0,0,1,2016,1,0,0,0,0,0,1,389.2033,150.984,0.5659,505.44,58.7231,8.4584,0.0,30.25,0.0
2016-04-01,noida_sector_62,348.0,train,371.4285714285714,379.7,19.086270308410235,-4.321428571428571,-1.1890989988876532,-8.7619,1,213.5142857142857,330.1857142857143,24.999295228161103,373.0,397.0,359.0,388.0,216.0,246.9,381.7,2.34,65.2,21.8,5.5,183.1,327.5,2.45,54.2,41.1,13.5,23.4,18.0,63.7,8.2,1018.0,0.866025,-0.5,0.99993,-0.011826,-0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,116.6347,0.5591,448.595,35.5978,7.398,0.0,67.24,0.0
2016-04-02,noida_sector_62,350.0,train,364.4285714285714,378.3666666666667,17.018197543189714,-3.1785714285714284,-1.336373748609566,-10.0952,1,204.4,322.58571428571435,22.28123276062897,348.0,357.0,360.0,423.0,183.1,195.1,327.5,2.45,54.2,18.0,8.2,185.7,266.8,2.82,58.3,43.4,15.5,35.7,20.3,64.7,7.9,1016.9,0.866025,-0.5,0.999579,-0.029025,-0.974928,-0.222521,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,120.1479,0.696,523.674,29.9775,8.8102,0.0,62.41,0.0
2016-04-03,noida_sector_62,384.0,train,363.4285714285714,375.9333333333333,17.71870144656094,-5.785714285714286,-1.2115684093437151,-6.4286,1,203.05714285714285,311.04285714285714,23.199486858035947,350.0,392.0,398.0,375.0,185.7,240.6,266.8,2.82,58.3,20.3,7.9,229.4,305.0,2.63,60.1,41.2,14.3,33.1,22.0,57.6,5.9,1016.1,0.866025,-0.5,0.998932,-0.046215,-0.781831,0.62349,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,132.1344,0.7521,603.322,44.2029,9.064,0.0,34.81,0.0
2016-04-04,noida_sector_62,346.0,train,362.2857142857143,376.23333333333335,15.713203425932612,0.5,-1.1659621802002225,-1.619,1,201.45714285714288,315.1857142857143,20.395494367045423,384.0,366.0,371.0,424.0,229.4,206.1,305.0,2.63,60.1,22.0,5.9,180.3,332.2,2.68,54.0,49.0,13.2,24.0,24.7,68.6,6.8,1017.8,0.866025,-0.5,0.997989,-0.063391,0.0,1.0,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,123.6858,0.5427,483.204,42.5897,12.103,0.0,46.24,0.0
2016-04-05,noida_sector_62,338.0,train,359.42857142857144,373.6333333333333,16.711843533425327,-0.7142857142857143,-1.0315906562847608,0.5714,1,197.77142857142857,314.75714285714287,21.705737665857782,346.0,373.0,351.0,358.0,180.3,215.1,332.2,2.68,54.0,24.7,6.8,141.9,380.9,2.43,64.4,48.7,15.7,28.3,20.8,70.7,8.9,1014.0,0.866025,-0.5,0.996751,-0.080549,0.781831,0.62349,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,100.3233,0.3725,344.817,38.4747,10.1296,0.0,79.21,0.0
2016-04-06,noida_sector_62,364.0,train,354.42857142857144,372.9666666666666,17.203266577959884,-1.0714285714285714,-1.3692992213570636,1.5714,1,187.3142857142857,323.5142857142857,28.526912940322628,338.0,342.0,383.0,414.0,141.9,174.8,380.9,2.43,64.4,20.8,8.9,204.3,339.6,2.83,36.8,50.4,12.4,28.5,18.5,60.2,6.4,1016.5,0.866025,-0.5,0.995218,-0.097683,0.974928,-0.222521,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,122.9886,0.6016,578.169,45.8919,9.324,0.0,40.96,0.0
2016-04-07,noida_sector_62,358.0,train,357.57142857142856,371.3,16.55150690880908,-1.8214285714285716,-1.1441601779755284,-8.2381,1,191.52857142857144,333.38571428571424,28.549063865896446,364.0,373.0,374.0,394.0,204.3,216.0,339.6,2.83,36.8,18.5,6.4,195.5,347.9,2.63,57.5,44.9,13.3,23.0,18.7,67.0,9.3,1016.7,0.866025,-0.5,0.99339,-0.114788,0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,130.985,0.5619,514.165,33.7767,8.3963,0.0,86.49,0.0
2016-04-08,noida_sector_62,352.0,train,355.42857142857144,370.1,15.1311724909986,0.4285714285714285,-1.073414905450501,-2.0952,1,188.6,328.5571428571429,26.60570114342636,358.0,348.0,397.0,397.0,195.5,183.1,347.9,2.63,57.5,18.7,9.3,188.8,355.7,2.69,62.8,48.2,14.9,27.4,24.9,55.4,5.2,1016.6,0.866025,-0.5,0.991269,-0.131859,-0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,104.5952,0.5308,507.872,57.371,12.0018,0.0,27.04,0.0
2016-04-09,noida_sector_62,343.0,train,356.0,368.6,14.87727573628,-1.0,-1.0046718576195772,2.0,1,189.4142857142857,332.5857142857143,26.496316006281848,352.0,350.0,357.0,393.0,188.8,185.7,355.7,2.69,62.8,24.9,5.2,176.8,333.8,2.05,56.0,54.5,13.7,34.4,26.9,58.4,7.9,1015.3,0.866025,-0.5,0.988854,-0.14889,-0.974928,-0.222521,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,103.2512,0.5297,362.44,37.5056,14.6605,0.0,62.41,0.0
2016-04-10,noida_sector_62,355.0,train,355.0,366.9333333333333,15.56705923844657,-3.25,-1.0015572858731927,-4.0,1,188.14285714285717,342.15714285714284,26.914485390018307,343.0,384.0,392.0,402.0,176.8,229.4,333.8,2.05,56.0,26.9,7.9,191.8,256.1,2.09,56.6,60.6,11.8,19.5,21.2,50.7,9.8,1015.1,0.866025,-0.5,0.986146,-0.165878,-0.781831,0.62349,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,97.2426,0.7489,400.862,23.713,12.8472,0.0,96.04,0.0
2016-04-11,noida_sector_62,374.0,train,350.85714285714283,365.3666666666667,9.06326967174786,0.8928571428571429,-0.8367074527252503,-0.8571,1,182.77142857142857,335.1714285714285,20.23031671244168,355.0,346.0,366.0,353.0,191.8,180.3,256.1,2.09,56.6,21.2,9.8,216.2,294.9,2.47,54.0,46.1,15.7,24.8,23.6,53.6,4.1,1015.5,0.866025,-0.5,0.983147,-0.182817,0.0,1.0,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,115.8832,0.7331,534.014,57.8235,10.8796,0.0,16.81,0.0
2016-04-12,noida_sector_62,324.0,train,354.85714285714283,366.06666666666666,12.198750911855493,2.6785714285714284,-0.8662958843159065,2.4762,1,187.9,329.8428571428572,23.74461342424112,374.0,338.0,373.0,379.0,216.2,141.9,294.9,2.47,54.0,23.6,4.1,152.2,315.9,2.5,49.1,59.9,13.9,23.8,25.2,69.7,8.7,1016.1,0.866025,-0.5,0.979857,-0.199702,0.781831,0.62349,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,106.0834,0.4818,380.5,32.567,15.0948,0.0,75.69,0.0
2016-04-13,noida_sector_62,370.0,train,352.85714285714283,364.23333333333335,15.983622570498838,-3.0357142857142856,-1.0484983314794216,-1.8571,1,189.37142857142857,320.5571428571428,20.518992363637963,324.0,364.0,342.0,401.0,152.2,204.3,315.9,2.5,49.1,25.2,8.7,212.2,281.5,2.29,52.5,47.9,12.1,30.5,22.8,63.2,9.4,1013.7,0.866025,-0.5,0.976277,-0.216527,0.974928,-0.222521,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,134.1104,0.7538,485.938,27.0673,10.9212,0.0,88.36,0.0
2016-04-14,noida_sector_62,324.0,train,353.7142857142857,363.2,16.819772944505885,0.3928571428571428,-0.7577308120133482,2.2857,1,190.5,312.25714285714287,21.662332899912982,370.0,358.0,373.0,376.0,212.2,195.5,281.5,2.29,52.5,22.8,9.4,151.5,301.6,2.18,59.6,51.4,12.4,29.8,26.4,63.3,8.4,1013.8,0.866025,-0.5,0.972408,-0.233289,0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,95.8995,0.5023,330.27,32.0851,13.5696,0.0,70.56,0.0
2016-04-15,noida_sector_62,330.0,train,348.85714285714283,361.4666666666666,19.986900471963025,-2.1785714285714284,-0.9223581757508342,-9.5238,1,184.2142857142857,305.6428571428572,25.93250396519289,324.0,352.0,348.0,371.0,151.5,188.8,301.6,2.18,59.6,26.4,8.4,159.7,341.4,2.36,48.1,56.2,13.0,32.2,26.0,66.2,9.2,1014.8,0.866025,-0.5,0.968251,-0.249981,-0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,105.7214,0.4678,376.892,33.4706,14.612,0.0,84.64,0.0
2016-04-16,noida_sector_62,350.0,train,345.7142857142857,360.1,21.108562920563568,-3.75,-1.0596218020022248,-4.381,1,180.05714285714288,303.6,27.367612071135685,330.0,343.0,350.0,347.0,159.7,176.8,341.4,2.36,48.1,26.0,9.2,185.0,254.3,2.26,58.3,47.4,14.9,25.5,26.7,59.5,9.0,1013.6,0.866025,-0.5,0.963807,-0.266599,-0.974928,-0.222521,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,110.075,0.7275,418.1,25.43,12.6558,0.0,81.0,0.0
2016-04-17,noida_sector_62,319.0,train,346.7142857142857,360.2,21.124348397952037,-3.678571428571429,-1.2151279199110123,-12.0476,1,181.22857142857143,292.24285714285713,27.380450098912352,350.0,355.0,384.0,359.0,185.0,191.8,254.3,2.26,58.3,26.7,9.0,144.7,323.4,2.1,49.3,51.5,15.3,26.9,25.4,55.2,9.3,1013.7,0.866025,-0.5,0.959079,-0.283139,-0.781831,0.62349,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,79.8744,0.4474,303.87,31.3981,13.081,0.0,86.49,0.0
2016-04-18,noida_sector_62,330.0,train,341.57142857142856,358.8666666666667,23.06409289246684,-5.464285714285714,-1.4892102335928814,-8.5714,1,174.49999999999997,301.85714285714283,30.010553699212416,319.0,374.0,346.0,360.0,144.7,216.2,323.4,2.1,49.3,25.4,9.3,159.1,283.6,2.39,60.3,51.2,14.4,25.8,25.5,51.3,11.1,1013.0,0.866025,-0.5,0.954067,-0.299595,0.0,1.0,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,81.6183,0.561,380.249,23.438,13.056,0.0,123.21,0.0
2016-04-19,noida_sector_62,359.0,train,335.2857142857143,357.8666666666667,18.245677896551676,-2.071428571428572,-1.6676307007786428,-2.2857,1,166.34285714285713,300.24285714285713,23.931489516454377,330.0,324.0,338.0,398.0,159.1,152.2,283.6,2.39,60.3,25.5,11.1,197.3,266.7,2.37,60.3,57.6,18.2,28.3,21.4,61.7,8.1,1011.1,0.866025,-0.5,0.948772,-0.315962,0.781831,0.62349,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,121.7341,0.7398,467.601,29.3077,12.3264,0.0,65.61,0.0
2016-04-20,noida_sector_62,342.0,train,340.2857142857143,356.56666666666666,19.39685787023384,-1.1428571428571428,-1.3835372636262513,-4.2857,1,172.78571428571428,293.2142857142857,25.508327305112346,359.0,370.0,364.0,371.0,197.3,212.2,266.7,2.37,60.3,21.4,8.1,175.3,276.9,2.11,54.1,70.7,11.0,26.9,26.5,58.0,8.9,1013.1,0.866025,-0.5,0.943196,-0.332235,0.974928,-0.222521,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,101.674,0.6331,369.883,27.9697,18.7355,0.0,79.21,0.0
2016-04-21,noida_sector_62,312.0,train,336.2857142857143,355.6,14.522560445896422,3.2857142857142856,-1.3779755283648498,7.381,1,167.5142857142857,292.5571428571429,18.984066000326116,342.0,324.0,358.0,351.0,175.3,151.5,276.9,2.11,54.1,26.5,8.9,135.8,287.5,2.16,56.3,52.7,16.8,30.3,25.4,56.9,12.5,1011.8,0.866025,-0.5,0.937342,-0.348411,0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,77.2702,0.4723,293.328,21.2963,13.3858,0.0,156.25,0.0
2016-04-22,noida_sector_62,337.0,train,334.57142857142856,354.3,16.751687903581516,-1.0714285714285714,-1.6909899888765294,3.0952,1,165.27142857142857,290.54285714285714,21.89556380378658,312.0,330.0,352.0,383.0,135.8,159.7,287.5,2.16,56.3,25.4,12.5,168.7,223.2,2.41,56.6,55.8,16.2,16.1,27.9,51.1,10.8,1010.4,0.866025,-0.5,0.93121,-0.364483,-0.433884,-0.900969,0,0,0,1,2016,2,0,0,0,0,0,1,389.2033,86.2057,0.7558,406.567,18.9153,15.5682,0.0,116.64,0.0
2016-04-23,noida_sector_62,306.0,train,335.57142857142856,352.76666666666665,16.6418863399656,-1.4642857142857142,-1.604671857619577,-5.2381,1,166.55714285714288,273.65714285714284,21.777806527353317,337.0,350.0,343.0,374.0,168.7,185.0,223.2,2.41,56.6,27.9,10.8,128.6,264.4,2.03,60.6,55.7,13.4,29.3,24.6,56.9,6.4,1011.1,0.866025,-0.5,0.924803,-0.380447,-0.974928,-0.222521,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,73.1734,0.4864,261.058,35.7297,13.7022,0.0,40.96,0.0
2016-04-24,noida_sector_62,301.0,train,329.2857142857143,350.5,18.49066688642431,-2.571428571428572,-1.7599555061179089,-10.9524,1,158.5,275.1,24.124054385612126,306.0,319.0,355.0,397.0,128.6,144.7,264.4,2.03,60.6,24.6,6.4,122.4,224.7,2.68,56.8,52.7,15.3,24.7,27.2,63.1,12.9,1012.2,0.866025,-0.5,0.918121,-0.396299,-0.781831,0.62349,0,0,0,1,2016,2,1,0,0,0,0,1,389.2033,77.2344,0.5447,328.032,16.1655,14.3344,0.0,166.41,0.0
