date,station,aqi,aqi_category,pm25,pm10,no2,nh3,so2,co,o3,pb,temperature,humidity,wind_speed,wind_direction,pressure,year,month,day_of_week,day_of_year,season,aqi_saturated,split
2024-07-03,noida_sector_1,74.0,Satisfactory,44.5,72.9,34.0,22.4,11.1,0.93,30.1,0.01,37.4,63.9,11.5,269.0,1000.3,2024,7,2,185,Monsoon,0,Validation
2024-07-04,noida_sector_1,74.0,Satisfactory,41.3,74.7,42.9,18.3,12.4,0.6,24.0,0.03,35.4,59.4,11.1,272.0,998.4,2024,7,3,186,Monsoon,0,Validation
2024-07-05,noida_sector_1,86.0,Satisfactory,51.9,60.3,31.6,15.3,15.8,0.81,34.1,0.01,40.8,51.2,10.2,262.0,996.3,2024,7,4,187,Monsoon,0,Validation
2024-07-06,noida_sector_1,79.0,Satisfactory,47.6,68.5,38.4,14.8,13.3,0.87,22.3,0.01,41.7,60.9,10.1,303.0,998.8,2024,7,5,188,Monsoon,0,Validation
2024-07-07,noida_sector_1,82.0,Satisfactory,40.0,82.2,34.3,18.5,13.1,0.25,47.9,0.01,40.2,62.1,12.4,278.0,998.0,2024,7,6,189,Monsoon,0,Validation
2024-07-08,noida_sector_1,66.0,Satisfactory,35.3,66.0,33.1,24.4,14.3,0.71,31.5,0.02,38.3,64.0,8.0,280.0,997.4,2024,7,0,190,Monsoon,0,Validation
2024-07-09,noida_sector_1,68.0,Satisfactory,41.3,66.0,25.1,15.5,14.3,0.26,31.1,0.01,41.1,60.5,11.7,279.0,998.5,2024,7,1,191,Monsoon,0,Validation
2024-07-10,noida_sector_1,70.0,Satisfactory,42.5,64.8,36.3,19.2,13.4,0.88,31.8,0.01,41.5,60.5,8.3,302.0,999.2,2024,7,2,192,Monsoon,0,Validation
2024-07-11,noida_sector_1,77.0,Satisfactory,46.2,62.5,25.9,19.3,12.0,0.5,32.6,0.02,41.3,63.5,10.8,258.0,996.7,2024,7,3,193,Monsoon,0,Validation
2024-07-12,noida_sector_1,64.0,Satisfactory,32.6,64.8,31.6,14.0,15.4,1.1,33.1,0.02,42.7,66.8,11.7,253.0,997.5,2024,7,4,194,Monsoon,0,Validation
2024-07-13,noida_sector_1,75.0,Satisfactory,41.3,75.8,37.5,17.9,11.8,0.32,40.5,0.01,40.8,60.8,8.4,243.0,998.5,2024,7,5,195,Monsoon,0,Validation
2024-07-14,noida_sector_1,77.0,Satisfactory,46.3,62.4,16.9,16.5,9.1,0.7,33.2,0.01,40.5,64.5,12.4,251.0,998.8,2024,7,6,196,Monsoon,0,Validation
2024-07-15,noida_sector_1,72.0,Satisfactory,41.0,72.6,38.1,10.8,13.9,0.86,43.3,0.02,40.4,58.8,9.4,270.0,998.4,2024,7,0,197,Monsoon,0,Validation
2024-07-16,noida_sector_1,72.0,Satisfactory,31.1,72.1,36.5,16.1,11.6,0.85,32.6,0.02,41.1,63.9,12.4,252.0,998.6,2024,7,1,198,Monsoon,0,Validation
2024-07-17,noida_sector_1,58.0,Satisfactory,34.9,54.7,33.5,13.9,8.6,0.26,27.1,0.02,40.1,65.9,11.4,303.0,997.3,2024,7,2,199,Monsoon,0,Validation
2024-07-18,noida_sector_1,77.0,Satisfactory,46.3,76.8,33.7,14.9,9.4,0.32,27.1,0.04,41.9,58.6,11.5,283.0,997.4,2024,7,3,200,Monsoon,0,Validation
2024-07-19,noida_sector_1,75.0,Satisfactory,45.4,71.8,28.9,17.5,11.6,0.6,44.1,0.01,40.4,60.5,9.8,181.0,999.0,2024,7,4,201,Monsoon,0,Validation
2024-07-20,noida_sector_1,80.0,Satisfactory,48.3,75.6,29.3,14.9,11.7,0.84,38.5,0.01,40.8,69.8,13.1,221.0,998.9,2024,7,5,202,Monsoon,0,Validation
2024-07-21,noida_sector_1,95.0,Satisfactory,47.8,95.0,37.4,12.7,14.9,0.51,24.4,0.03,37.7,62.0,10.6,249.0,998.9,2024,7,6,203,Monsoon,0,Validation
2024-07-22,noida_sector_1,67.0,Satisfactory,36.8,67.4,37.2,16.1,14.7,0.29,25.6,0.02,42.1,65.9,9.1,261.0,1000.6,2024,7,0,204,Monsoon,0,Validation
2024-07-23,noida_sector_1,76.0,Satisfactory,42.1,76.2,40.3,22.2,8.9,0.98,39.8,0.01,38.7,72.7,14.4,316.0,1000.1,2024,7,1,205,Monsoon,0,Validation
2024-07-24,noida_sector_1,76.0,Satisfactory,46.0,70.6,33.0,22.3,9.7,0.88,32.3,0.01,39.9,70.7,13.1,245.0,998.5,2024,7,2,206,Monsoon,0,Validation
2024-07-25,noida_sector_1,88.0,Satisfactory,44.0,88.5,30.3,22.6,6.7,0.51,36.5,0.03,41.0,59.3,12.6,267.0,999.6,2024,7,3,207,Monsoon,0,Validation
2024-07-26,noida_sector_1,64.0,Satisfactory,38.9,64.3,36.4,17.9,10.0,0.52,21.3,0.01,38.0,70.9,7.4,252.0,999.7,2024,7,4,208,Monsoon,0,Validation
2024-07-27,noida_sector_1,74.0,Satisfactory,44.9,73.1,34.5,14.3,16.1,0.73,32.6,0.02,39.3,67.9,11.9,233.0,1002.1,2024,7,5,209,Monsoon,0,Validation
2024-07-28,noida_sector_1,68.0,Satisfactory,41.2,67.6,26.8,11.8,11.5,0.99,43.4,0.02,39.7,71.6,10.4,230.0,999.0,2024,7,6,210,Monsoon,0,Validation
2024-07-29,noida_sector_1,86.0,Satisfactory,49.0,86.0,31.6,20.9,14.7,0.59,32.9,0.02,39.5,65.3,13.0,191.0,998.7,2024,7,0,211,Monsoon,0,Validation
2024-07-30,noida_sector_1,84.0,Satisfactory,50.4,73.8,34.8,20.8,10.2,1.18,31.9,0.02,40.2,69.2,10.0,243.0,1001.1,2024,7,1,212,Monsoon,0,Validation
2024-07-31,noida_sector_1,77.0,Satisfactory,46.7,64.5,34.2,21.3,14.9,0.71,32.6,0.02,39.1,68.1,12.8,224.0,999.0,2024,7,2,213,Monsoon,0,Validation
2024-08-01,noida_sector_1,89.0,Satisfactory,53.5,77.9,37.2,16.7,12.5,0.63,34.4,0.03,38.5,83.2,13.1,255.0,1002.0,2024,8,3,214,Monsoon,0,Validation
2024-08-02,noida_sector_1,79.0,Satisfactory,47.8,78.7,42.4,17.2,12.5,0.41,36.5,0.02,40.1,68.6,10.7,255.0,999.1,2024,8,4,215,Monsoon,0,Validation
2024-08-03,noida_sector_1,90.0,Satisfactory,43.0,90.1,29.1,10.5,13.6,0.65,32.6,0.02,40.6,78.3,12.8,216.0,999.6,2024,8,5,216,Monsoon,0,Validation
2024-08-04,noida_sector_1,81.0,Satisfactory,45.9,81.4,35.2,13.8,10.2,1.1,31.5,0.01,41.4,69.2,10.5,190.0,998.6,2024,8,6,217,Monsoon,0,Validation
2024-08-05,noida_sector_1,92.0,Satisfactory,47.6,92.7,35.0,18.3,13.7,0.81,29.6,0.02,39.4,75.7,13.4,227.0,999.3,2024,8,0,218,Monsoon,0,Validation
2024-08-06,noida_sector_1,83.0,Satisfactory,49.7,83.8,29.9,13.6,12.7,0.25,34.1,0.02,38.9,66.0,11.7,263.0,1000.8,2024,8,1,219,Monsoon,0,Validation
2024-08-07,noida_sector_1,100.0,Satisfactory,58.1,100.9,41.5,18.3,15.3,0.93,43.0,0.03,42.6,72.7,13.8,231.0,1001.2,2024,8,2,220,Monsoon,0,Validation
2024-08-08,noida_sector_1,83.0,Satisfactory,50.3,79.6,27.3,12.5,12.0,0.88,42.1,0.02,36.5,72.5,10.5,232.0,998.5,2024,8,3,221,Monsoon,0,Validation
2024-08-09,noida_sector_1,75.0,Satisfactory,45.0,73.8,48.1,17.2,10.8,0.47,40.6,0.02,36.2,74.1,11.4,186.0,999.3,2024,8,4,222,Monsoon,0,Validation
2024-08-10,noida_sector_1,83.0,Satisfactory,47.5,83.2,38.1,17.3,13.1,1.1,30.2,0.02,38.9,67.9,12.9,195.0,1000.5,2024,8,5,223,Monsoon,0,Validation
2024-08-11,noida_sector_1,89.0,Satisfactory,47.5,89.7,37.7,19.7,13.8,0.63,38.0,0.02,39.8,81.4,14.2,215.0,1001.3,2024,8,6,224,Monsoon,0,Validation
2024-08-12,noida_sector_1,78.0,Satisfactory,47.0,70.7,42.8,14.4,11.9,0.77,35.8,0.01,40.4,74.9,11.6,281.0,1002.1,2024,8,0,225,Monsoon,0,Validation
2024-08-13,noida_sector_1,97.0,Satisfactory,48.7,97.8,42.9,17.8,10.8,0.63,43.1,0.02,41.3,78.5,8.9,263.0,1001.4,2024,8,1,226,Monsoon,0,Validation
2024-08-14,noida_sector_1,123.0,Moderate,67.0,85.1,36.8,17.0,16.4,1.15,37.2,0.03,41.6,70.3,17.3,219.0,1000.4,2024,8,2,227,Monsoon,0,Validation
2024-08-15,noida_sector_1,96.0,Satisfactory,53.3,96.3,40.3,15.4,9.5,0.48,32.7,0.03,39.5,79.7,11.4,244.0,1003.1,2024,8,3,228,Monsoon,0,Validation
2024-08-16,noida_sector_1,100.0,Satisfactory,51.4,100.1,35.7,19.4,10.7,1.08,32.8,0.02,37.3,76.7,9.1,226.0,1001.2,2024,8,4,229,Monsoon,0,Validation
2024-08-17,noida_sector_1,86.0,Satisfactory,51.7,86.9,40.0,20.6,11.9,1.0,40.8,0.02,37.6,76.3,12.3,253.0,1001.2,2024,8,5,230,Monsoon,0,Validation
2024-08-18,noida_sector_1,91.0,Satisfactory,51.2,91.0,42.1,16.9,11.7,0.95,32.1,0.03,38.1,68.4,9.0,205.0,1000.6,2024,8,6,231,Monsoon,0,Validation
2024-08-19,noida_sector_1,114.0,Moderate,64.3,92.0,37.7,20.5,17.3,1.03,27.4,0.02,37.9,71.8,10.0,158.0,1004.8,2024,8,0,232,Monsoon,0,Validation
2024-08-20,noida_sector_1,110.0,Moderate,60.2,115.7,39.3,13.4,9.9,0.79,43.1,0.03,38.5,74.2,8.3,202.0,1001.9,2024,8,1,233,Monsoon,0,Validation
2024-08-21,noida_sector_1,108.0,Moderate,62.5,84.7,32.2,22.4,12.6,1.17,29.2,0.03,35.0,70.4,9.0,183.0,1002.1,2024,8,2,234,Monsoon,0,Validation
2024-08-22,noida_sector_1,121.0,Moderate,66.3,109.7,36.1,19.9,10.6,0.81,34.1,0.01,37.5,76.6,7.6,191.0,1001.7,2024,8,3,235,Monsoon,0,Validation
2024-08-23,noida_sector_1,107.0,Moderate,56.0,110.9,29.6,20.5,10.1,1.17,31.1,0.02,38.7,68.7,9.4,212.0,1004.3,2024,8,4,236,Monsoon,0,Validation
2024-08-24,noida_sector_1,113.0,Moderate,62.4,120.0,45.6,26.0,14.5,0.68,28.6,0.04,38.0,82.6,11.4,221.0,1005.2,2024,8,5,237,Monsoon,0,Validation
2024-08-25,noida_sector_1,112.0,Moderate,63.6,118.7,40.6,21.4,13.6,1.28,26.1,0.04,38.9,76.2,5.0,215.0,1002.8,2024,8,6,238,Monsoon,0,Validation
2024-08-26,noida_sector_1,168.0,Moderate,80.5,111.6,32.8,18.0,9.0,1.32,29.0,0.02,37.9,80.5,10.0,224.0,1003.5,2024,8,0,239,Monsoon,0,Validation
2024-08-27,noida_sector_1,166.0,Moderate,80.0,105.9,37.9,19.7,15.3,1.45,15.8,0.04,35.5,78.0,8.3,182.0,1003.4,2024,8,1,240,Monsoon,0,Validation
2024-08-28,noida_sector_1,125.0,Moderate,67.5,105.2,49.9,14.4,16.5,1.01,38.0,0.03,39.9,75.9,6.5,192.0,1006.1,2024,8,2,241,Monsoon,0,Validation
2024-08-29,noida_sector_1,155.0,Moderate,76.7,114.0,48.2,17.7,13.8,1.1,25.7,0.04,35.4,79.0,11.3,226.0,1005.9,2024,8,3,242,Monsoon,0,Validation
2024-08-30,noida_sector_1,104.0,Moderate,54.6,106.0,59.9,12.2,12.8,0.97,27.5,0.03,38.0,82.0,8.8,236.0,1002.1,2024,8,4,243,Monsoon,0,Validation
2024-08-31,noida_sector_1,119.0,Moderate,65.7,111.4,56.3,21.8,11.4,1.42,33.0,0.02,35.0,69.9,7.4,175.0,1005.5,2024,8,5,244,Monsoon,0,Validation
2024-09-01,noida_sector_1,189.0,Moderate,86.9,124.2,47.2,14.2,11.9,0.89,31.1,0.04,39.7,74.5,10.0,165.0,1006.1,2024,9,6,245,Monsoon,0,Validation
2024-09-02,noida_sector_1,135.0,Moderate,70.5,124.1,39.5,13.6,9.0,1.28,41.9,0.03,37.5,84.5,8.5,248.0,1005.0,2024,9,0,246,Monsoon,0,Validation
2024-09-03,noida_sector_1,136.0,Moderate,71.0,130.4,37.5,16.2,11.1,1.02,36.5,0.03,36.0,70.5,11.0,143.0,1006.6,2024,9,1,247,Monsoon,0,Validation
2024-09-04,noida_sector_1,191.0,Moderate,87.5,142.5,43.1,15.0,11.9,1.14,36.6,0.03,35.0,77.0,9.3,201.0,1005.4,2024,9,2,248,Monsoon,0,Validation
2024-09-05,noida_sector_1,123.0,Moderate,67.0,120.0,48.8,20.0,9.0,0.98,19.6,0.03,34.1,76.1,11.2,218.0,1005.8,2024,9,3,249,Monsoon,0,Validation
2024-09-06,noida_sector_1,171.0,Moderate,81.4,136.5,38.0,21.9,8.5,1.01,28.4,0.03,37.7,74.9,11.0,182.0,1004.5,2024,9,4,250,Monsoon,0,Validation
2024-09-07,noida_sector_1,155.0,Moderate,76.5,160.0,48.9,23.2,15.8,0.88,32.2,0.03,37.9,85.8,10.0,170.0,1004.8,2024,9,5,251,Monsoon,0,Validation
2024-09-08,noida_sector_1,148.0,Moderate,74.4,125.6,43.7,20.0,14.4,1.54,46.3,0.03,36.0,80.9,9.8,184.0,1007.0,2024,9,6,252,Monsoon,0,Validation
2024-09-09,noida_sector_1,151.0,Moderate,75.4,141.7,42.3,15.1,13.7,0.75,27.2,0.03,38.5,76.1,8.3,169.0,1008.3,2024,9,0,253,Monsoon,0,Validation
2024-09-10,noida_sector_1,142.0,Moderate,72.8,100.2,36.9,21.2,6.1,1.23,37.0,0.03,35.1,80.3,7.9,224.0,1006.2,2024,9,1,254,Monsoon,0,Validation
2024-09-11,noida_sector_1,175.0,Moderate,82.6,145.8,51.4,24.2,11.6,0.84,36.9,0.03,35.3,80.7,10.9,140.0,1007.3,2024,9,2,255,Monsoon,0,Validation
2024-09-12,noida_sector_1,172.0,Moderate,81.6,144.4,45.1,22.6,10.0,1.0,34.8,0.03,35.6,85.7,10.1,205.0,1009.8,2024,9,3,256,Monsoon,0,Validation
2024-09-13,noida_sector_1,185.0,Moderate,85.5,131.0,40.2,16.6,12.3,1.6,19.8,0.04,37.3,84.0,7.9,178.0,1010.0,2024,9,4,257,Monsoon,0,Validation
2024-09-14,noida_sector_1,195.0,Moderate,88.6,148.9,39.7,18.6,8.9,1.59,32.2,0.04,34.9,87.1,9.3,145.0,1008.5,2024,9,5,258,Monsoon,0,Validation
2024-09-15,noida_sector_1,226.0,Poor,97.9,142.9,44.8,22.4,8.6,1.39,43.9,0.05,35.2,79.7,8.2,205.0,1010.2,2024,9,6,259,Monsoon,0,Validation
2024-09-16,noida_sector_1,158.0,Moderate,77.6,165.5,37.4,17.8,10.6,1.22,31.3,0.05,32.7,79.7,4.5,150.0,1010.2,2024,9,0,260,Monsoon,0,Validation
2024-09-17,noida_sector_1,157.0,Moderate,77.2,144.0,32.8,15.7,10.7,1.07,46.0,0.04,35.0,82.6,9.3,169.0,1009.2,2024,9,1,261,Monsoon,0,Validation
2024-09-18,noida_sector_1,256.0,Poor,106.8,171.9,53.1,15.2,12.7,1.48,23.8,0.05,34.1,78.6,8.4,215.0,1010.9,2024,9,2,262,Monsoon,0,Validation
2024-09-19,noida_sector_1,164.0,Moderate,79.3,158.5,33.2,12.1,12.4,1.34,33.5,0.03,32.4,81.0,9.1,189.0,1009.9,2024,9,3,263,Monsoon,0,Validation
2024-09-20,noida_sector_1,254.0,Poor,106.4,150.8,41.8,17.3,14.5,1.77,36.7,0.03,33.7,79.6,10.9,157.0,1010.0,2024,9,4,264,Monsoon,0,Validation
2024-09-21,noida_sector_1,227.0,Poor,98.3,188.0,45.0,19.7,13.4,1.45,29.1,0.04,35.4,82.7,6.8,151.0,1009.8,2024,9,5,265,Monsoon,0,Validation
2024-09-22,noida_sector_1,230.0,Poor,99.1,137.0,51.7,16.0,11.1,1.81,36.6,0.04,33.4,76.9,11.4,183.0,1011.4,2024,9,6,266,Monsoon,0,Validation
2024-09-23,noida_sector_1,236.0,Poor,100.9,174.6,43.6,13.8,12.2,1.55,35.3,0.03,33.4,74.6,11.2,187.0,1014.1,2024,9,0,267,Monsoon,0,Validation
2024-09-24,noida_sector_1,163.0,Moderate,79.0,175.8,42.3,23.4,11.6,1.12,34.1,0.05,32.8,76.3,6.4,140.0,1011.3,2024,9,1,268,Monsoon,0,Validation
2024-09-25,noida_sector_1,247.0,Poor,104.1,166.3,50.4,18.9,14.2,1.7,36.4,0.04,25.7,81.8,11.5,158.0,1013.0,2024,9,2,269,Monsoon,0,Validation
2024-09-26,noida_sector_1,270.0,Poor,111.2,216.8,53.1,16.0,14.3,1.36,29.0,0.04,30.5,65.7,9.5,261.0,1010.7,2024,9,3,270,Monsoon,0,Validation
2024-09-27,noida_sector_1,196.0,Moderate,88.9,204.3,45.3,13.2,14.3,1.97,30.2,0.04,33.5,70.5,7.0,244.0,1013.2,2024,9,4,271,Monsoon,0,Validation
2024-09-28,noida_sector_1,309.0,Very Poor,132.7,211.9,44.9,17.5,16.7,1.48,29.8,0.04,31.8,63.0,9.3,222.0,1012.3,2024,9,5,272,Monsoon,0,Validation
2024-09-29,noida_sector_1,235.0,Poor,100.7,165.5,43.1,21.1,8.5,1.54,42.5,0.05,34.6,59.3,5.6,217.0,1014.1,2024,9,6,273,Monsoon,0,Validation
2024-09-30,noida_sector_1,288.0,Poor,116.4,180.7,41.6,14.3,13.2,1.47,26.1,0.04,29.7,76.2,9.4,183.0,1013.0,2024,9,0,274,Monsoon,0,Validation
2024-10-01,noida_sector_1,284.0,Poor,115.4,217.1,41.5,20.5,9.9,1.62,40.4,0.05,32.6,67.0,7.2,200.0,1014.7,2024,10,1,275,Post-Monsoon,0,Validation
2024-10-02,noida_sector_1,226.0,Poor,98.1,170.3,46.2,24.9,13.3,1.7,25.1,0.06,31.0,61.2,6.7,159.0,1014.8,2024,10,2,276,Post-Monsoon,0,Validation
2024-10-03,noida_sector_1,271.0,Poor,111.3,213.0,32.2,12.7,14.3,1.91,27.2,0.06,29.9,67.6,7.1,197.0,1013.6,2024,10,3,277,Post-Monsoon,0,Validation
2024-10-04,noida_sector_1,307.0,Very Poor,129.9,229.9,47.5,20.3,12.4,1.28,43.0,0.04,30.7,61.6,10.7,220.0,1014.3,2024,10,4,278,Post-Monsoon,0,Validation
2024-10-05,noida_sector_1,256.0,Poor,107.0,165.2,44.8,22.2,12.7,1.46,37.8,0.05,30.5,61.9,9.8,133.0,1014.3,2024,10,5,279,Post-Monsoon,0,Validation
2024-10-06,noida_sector_1,300.0,Poor,120.6,272.5,41.0,19.8,10.4,1.65,39.4,0.05,32.9,64.7,5.5,169.0,1014.7,2024,10,6,280,Post-Monsoon,0,Validation
2024-10-07,noida_sector_1,312.0,Very Poor,136.4,183.4,48.8,27.4,8.4,1.61,30.8,0.03,32.5,69.2,7.4,179.0,1014.3,2024,10,0,281,Post-Monsoon,0,Validation
2024-10-08,noida_sector_1,332.0,Very Poor,162.8,229.1,43.0,10.8,13.6,1.7,20.6,0.04,28.0,77.2,8.5,239.0,1013.6,2024,10,1,282,Post-Monsoon,0,Validation
2024-10-09,noida_sector_1,299.0,Poor,119.7,237.6,51.9,23.2,11.1,1.75,37.3,0.06,29.7,71.2,8.3,274.0,1015.3,2024,10,2,283,Post-Monsoon,0,Validation
2024-10-10,noida_sector_1,308.0,Very Poor,130.6,205.2,41.5,23.4,13.2,1.75,21.4,0.05,26.5,70.1,5.3,226.0,1018.4,2024,10,3,284,Post-Monsoon,0,Validation
2024-10-11,noida_sector_1,274.0,Poor,112.4,187.4,55.6,16.0,11.8,1.72,24.9,0.05,29.1,71.1,8.8,196.0,1016.5,2024,10,4,285,Post-Monsoon,0,Validation
2024-10-12,noida_sector_1,305.0,Very Poor,126.7,196.3,43.0,23.2,10.8,1.91,13.1,0.06,29.1,61.8,8.5,172.0,1016.2,2024,10,5,286,Post-Monsoon,0,Validation
2024-10-13,noida_sector_1,272.0,Poor,111.6,295.1,49.8,12.1,15.4,2.03,25.6,0.06,31.6,68.9,2.6,162.0,1014.2,2024,10,6,287,Post-Monsoon,0,Validation
2024-10-14,noida_sector_1,313.0,Very Poor,137.7,207.6,51.8,25.4,13.8,1.91,29.3,0.04,27.7,70.5,13.2,233.0,1018.3,2024,10,0,288,Post-Monsoon,0,Validation
2024-10-15,noida_sector_1,324.0,Very Poor,152.2,229.1,48.2,23.7,12.2,2.08,28.5,0.05,28.7,66.8,7.9,183.0,1015.9,2024,10,1,289,Post-Monsoon,0,Validation
2024-10-16,noida_sector_1,311.0,Very Poor,135.5,202.2,55.0,24.6,11.0,1.84,31.4,0.05,27.9,69.9,5.6,160.0,1018.1,2024,10,2,290,Post-Monsoon,0,Validation
2024-10-17,noida_sector_1,327.0,Very Poor,155.6,245.5,53.8,20.4,9.5,1.76,28.0,0.06,29.3,68.0,5.8,229.0,1016.2,2024,10,3,291,Post-Monsoon,0,Validation
2024-10-18,noida_sector_1,308.0,Very Poor,130.5,224.1,55.0,18.3,14.9,1.83,30.8,0.05,26.1,74.2,4.6,175.0,1020.5,2024,10,4,292,Post-Monsoon,0,Validation
2024-10-19,noida_sector_1,310.0,Very Poor,133.2,235.2,50.3,18.3,15.5,1.96,33.8,0.06,26.0,60.3,6.5,226.0,1021.4,2024,10,5,293,Post-Monsoon,0,Validation
2024-10-20,noida_sector_1,298.0,Poor,119.6,239.6,48.6,20.9,13.7,2.11,37.7,0.06,28.0,70.7,8.7,205.0,1016.9,2024,10,6,294,Post-Monsoon,0,Validation
2024-10-21,noida_sector_1,309.0,Very Poor,131.9,261.5,55.8,24.8,12.0,1.81,30.0,0.06,25.3,70.0,7.5,248.0,1020.3,2024,10,0,295,Post-Monsoon,0,Validation
2024-10-22,noida_sector_1,335.0,Very Poor,166.1,273.8,49.1,16.4,11.9,1.83,29.9,0.06,26.6,73.9,8.0,167.0,1019.8,2024,10,1,296,Post-Monsoon,0,Validation
2024-10-23,noida_sector_1,322.0,Very Poor,149.2,250.0,50.0,16.4,14.6,2.19,29.3,0.06,25.4,71.2,5.7,229.0,1020.3,2024,10,2,297,Post-Monsoon,0,Validation
2024-10-24,noida_sector_1,330.0,Very Poor,159.9,257.6,47.8,25.5,10.4,1.85,32.7,0.06,25.8,78.9,6.3,200.0,1021.8,2024,10,3,298,Post-Monsoon,0,Validation
2024-10-25,noida_sector_1,323.0,Very Poor,150.7,196.2,45.8,19.2,12.0,2.17,33.7,0.06,24.2,71.5,7.2,233.0,1022.9,2024,10,4,299,Post-Monsoon,0,Validation
2024-10-26,noida_sector_1,337.0,Very Poor,168.3,264.8,50.0,21.2,18.3,1.84,25.8,0.06,27.4,65.7,10.5,191.0,1020.1,2024,10,5,300,Post-Monsoon,0,Validation
2024-10-27,noida_sector_1,327.0,Very Poor,156.2,213.9,50.6,24.9,13.9,2.22,26.7,0.08,25.6,71.8,9.9,192.0,1023.7,2024,10,6,301,Post-Monsoon,0,Validation
2024-10-28,noida_sector_1,332.0,Very Poor,161.6,257.5,46.3,18.2,10.1,2.46,32.2,0.05,25.2,67.2,4.1,239.0,1021.5,2024,10,0,302,Post-Monsoon,0,Validation
2024-10-29,noida_sector_1,318.0,Very Poor,144.0,261.6,48.7,16.9,14.5,2.39,30.3,0.06,26.8,68.4,7.1,151.0,1020.7,2024,10,1,303,Post-Monsoon,0,Validation
2024-10-30,noida_sector_1,314.0,Very Poor,138.8,324.1,37.3,21.8,9.7,2.34,31.9,0.07,25.3,69.4,7.0,189.0,1022.1,2024,10,2,304,Post-Monsoon,0,Validation
2024-10-31,noida_sector_1,333.0,Very Poor,163.7,204.9,52.8,17.5,14.0,1.96,31.4,0.06,23.9,81.2,9.3,179.0,1023.1,2024,10,3,305,Post-Monsoon,0,Validation
2024-11-01,noida_sector_1,320.0,Very Poor,146.0,249.4,56.7,20.7,11.6,2.1,32.6,0.05,24.1,69.6,5.6,221.0,1022.6,2024,11,4,306,Winter,0,Validation
2024-11-02,noida_sector_1,346.0,Very Poor,180.5,234.8,47.1,22.9,13.1,2.05,39.2,0.06,24.1,71.8,5.8,217.0,1023.8,2024,11,5,307,Winter,0,Validation
2024-11-03,noida_sector_1,338.0,Very Poor,169.5,275.5,54.4,19.6,10.8,2.21,30.6,0.07,22.9,72.5,6.2,246.0,1023.6,2024,11,6,308,Winter,0,Validation
2024-11-04,noida_sector_1,346.0,Very Poor,179.9,284.1,44.2,28.4,14.6,1.91,48.6,0.06,22.6,72.0,7.0,214.0,1023.0,2024,11,0,309,Winter,0,Validation
2024-11-05,noida_sector_1,344.0,Very Poor,177.2,272.8,57.3,26.0,14.0,2.64,32.3,0.06,21.3,82.0,7.3,192.0,1025.5,2024,11,1,310,Winter,0,Validation
2024-11-06,noida_sector_1,323.0,Very Poor,150.8,281.7,58.1,18.4,12.4,2.17,32.8,0.07,20.5,73.6,8.1,249.0,1023.3,2024,11,2,311,Winter,0,Validation
2024-11-07,noida_sector_1,344.0,Very Poor,177.2,264.0,50.2,18.9,10.5,2.33,30.9,0.07,22.1,69.8,6.9,202.0,1024.8,2024,11,3,312,Winter,0,Validation
2024-11-08,noida_sector_1,341.0,Very Poor,174.2,260.3,52.8,21.1,12.3,2.35,28.6,0.07,24.8,78.7,5.4,236.0,1025.8,2024,11,4,313,Winter,0,Validation
2024-11-09,noida_sector_1,325.0,Very Poor,153.3,293.0,40.6,18.6,11.5,2.17,51.8,0.08,22.5,73.3,3.7,186.0,1025.2,2024,11,5,314,Winter,0,Validation
2024-11-10,noida_sector_1,354.0,Very Poor,190.9,284.1,55.6,23.0,8.6,2.2,21.9,0.06,23.5,70.9,6.1,163.0,1025.0,2024,11,6,315,Winter,0,Validation
2024-11-11,noida_sector_1,332.0,Very Poor,161.6,307.7,48.1,23.9,11.6,2.14,19.3,0.06,22.6,77.0,6.0,213.0,1025.7,2024,11,0,316,Winter,0,Validation
2024-11-12,noida_sector_1,352.0,Very Poor,188.1,260.2,53.1,21.5,10.7,2.81,30.0,0.08,21.5,80.1,4.8,208.0,1024.5,2024,11,1,317,Winter,0,Validation
2024-11-13,noida_sector_1,375.0,Very Poor,217.6,387.0,49.8,23.8,9.9,2.47,35.1,0.07,22.0,72.8,7.1,190.0,1027.0,2024,11,2,318,Winter,0,Validation
2024-11-14,noida_sector_1,361.0,Very Poor,200.5,292.4,50.4,20.4,12.1,2.33,50.1,0.08,19.3,75.0,5.3,202.0,1027.7,2024,11,3,319,Winter,0,Validation
2024-11-15,noida_sector_1,328.0,Very Poor,157.0,294.8,39.8,16.5,11.4,2.47,37.4,0.08,23.5,66.1,5.3,262.0,1028.3,2024,11,4,320,Winter,0,Validation
2024-11-16,noida_sector_1,361.0,Very Poor,199.8,301.5,49.7,27.2,12.3,2.85,32.7,0.08,20.2,80.4,3.6,206.0,1027.7,2024,11,5,321,Winter,0,Validation
2024-11-17,noida_sector_1,302.0,Very Poor,123.6,301.5,50.0,21.6,15.6,2.6,38.8,0.09,21.8,78.5,6.7,210.0,1028.2,2024,11,6,322,Winter,0,Validation
2024-11-18,noida_sector_1,371.0,Very Poor,212.6,284.9,62.2,19.4,12.8,2.27,28.7,0.07,19.4,77.3,7.4,176.0,1026.9,2024,11,0,323,Winter,0,Validation
2024-11-19,noida_sector_1,371.0,Very Poor,213.0,267.1,63.2,19.9,12.8,2.56,31.7,0.07,20.0,77.8,1.8,245.0,1029.3,2024,11,1,324,Winter,0,Validation
